yearID,franchID,lgID,divID,parkID,lgIDST,parkIDST,teamName,location,nickname,teamAbrFG,teamAbrBR,teamAbrLahman,teamAbrLahman45,teamAbrRetro,teamAbrMLB,teamCodeMLB
1940,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1940,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1940,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1940,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1940,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1940,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1940,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1940,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1940,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1940,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1940,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1940,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1940,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1940,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1941,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1941,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1941,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1941,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1941,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1941,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1941,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1941,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1941,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1941,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1941,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1941,12,AL,,CLE06,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1941,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1941,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1941,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1941,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1942,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1942,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1942,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1942,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1942,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1942,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1942,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1942,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1942,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1942,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1942,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1942,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1942,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1942,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1942,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1942,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1943,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1943,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1943,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1943,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1943,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1943,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1943,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1943,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1943,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1943,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1943,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1943,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1943,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1943,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1943,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1943,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1944,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1944,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1944,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1944,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1944,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1944,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1944,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1944,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1944,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1944,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1944,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1944,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1944,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1944,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1944,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1944,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1945,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1945,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1945,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1945,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1945,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1945,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1945,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1945,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1945,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1945,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1945,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1945,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1945,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1945,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1945,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1945,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1946,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1946,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1946,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1946,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1946,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1946,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1946,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1946,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1946,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1946,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1946,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1946,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1946,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1946,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1946,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1946,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1947,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1947,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1947,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1947,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1947,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1947,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1947,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1947,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1947,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1947,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1947,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1947,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1947,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1947,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1947,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1947,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1948,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1948,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1948,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1948,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1948,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1948,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1948,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1948,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1948,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1948,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1948,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1948,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1948,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1948,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1948,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1948,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1949,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1949,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1949,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1949,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1949,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1949,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1949,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1949,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1949,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1949,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1949,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1949,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1949,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1949,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1949,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1949,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1950,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1950,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1950,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1950,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1950,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1950,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1950,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1950,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1950,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1950,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1950,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1950,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1950,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1950,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1950,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1950,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1951,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1951,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1951,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1951,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1951,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1951,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1951,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1951,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1951,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1951,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1951,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1951,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1951,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1951,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1951,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1951,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1952,1,NL,,BOS08,,,Boston Braves,Boston,Braves,BSN,BSN,BSN,BSN,BSN,BSN,bsn
1952,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1952,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1952,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1952,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1952,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1952,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1952,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1952,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1952,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1952,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1952,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1952,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1952,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1952,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1952,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1953,1,NL,,MIL05,,,Milwaukee Braves,Milwaukee,Braves,MIL,MLN,ML1,MLN,MLN,MIL,ml1
1953,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1953,3,NL,,CIN07,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1953,4,NL,,PIT06,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1953,5,NL,,STL07,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1953,6,NL,,PHI11,,,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1953,7,NL,,NYC14,,,New York Giants,New York,Giants,NYG,NYG,NY1,NY1,NY1,NYG,ny1
1953,8,NL,,NYC15,,,Brooklyn Dodgers,Brooklyn,Dodgers,BRO,BRO,BRO,BRO,BRO,BRO,bro
1953,9,AL,,STL07,,,St. Louis Browns,St. Louis,Browns,SLB,SLB,SLA,SLA,SLA,SLB,sla
1953,10,AL,,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1953,11,AL,,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1953,12,AL,,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1953,13,AL,,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1953,14,AL,,WAS09,,,Washington Senators,Washington,Senators,WAS,WSH,WS1,WS1,WS1,WAS,ws1
1953,15,AL,,PHI11,,,Philadelphia Athletics,Philadelphia,Athletics,PHA,PHA,PHA,PHA,PHA,PHA,pha
1953,16,AL,,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1954,1,NL,,MIL05,,,Milwaukee Braves,Milwaukee,Braves,MIL,MLN,ML1,MLN,MLN,MIL,ml1
1954,2,NL,,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
